bedrooms,bathrooms,toilets,parking_space,title,town,state,price
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,7.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,500000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0
3.0,4.0,5.0,4.0,Block of Flats,Wuye,Abuja,250000000.0
6.0,5.0,7.0,8.0,Detached Duplex,Ikoyi,Lagos,1600000000.0
5.0,7.0,7.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Enugu,Enugu,65000000.0
4.0,5.0,5.0,4.0,Block of Flats,Port Harcourt,Rivers,70000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,67000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Life Camp,Abuja,35000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,60000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,60000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,125000000.0
5.0,4.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,140000000.0
2.0,2.0,2.0,4.0,Detached Bungalow,Ayobo,Lagos,3600000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,62000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Gwarinpa,Abuja,70000000.0
3.0,6.0,4.0,6.0,Detached Bungalow,Lokogoma District,Abuja,50000000.0
2.0,3.0,3.0,3.0,Detached Duplex,Lekki,Lagos,26000000.0
4.0,4.0,4.0,2.0,Terraced Duplexes,Ikoyi,Lagos,200000000.0
4.0,4.0,5.0,5.0,Semi Detached Duplex,Katampe,Abuja,160000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,350000000.0
5.0,5.0,5.0,2.0,Detached Duplex,Lekki,Lagos,110000000.0
3.0,3.0,4.0,1.0,Detached Bungalow,Ikorodu,Lagos,15000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
9.0,9.0,1.0,8.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,120000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,65000000.0
3.0,5.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,80000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,6.0,6.0,7.0,Detached Duplex,Apo,Abuja,85000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Isolo,Lagos,50000000.0
4.0,5.0,5.0,8.0,Detached Bungalow,Mowe Town,Ogun,10000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Galadimawa,Abuja,43000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,45000000.0
5.0,5.0,7.0,1.0,Detached Duplex,Ibadan South-West,Oyo,33000000.0
3.0,4.0,4.0,4.0,Detached Bungalow,Galadimawa,Abuja,15500000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,1.0,Detached Duplex,Ibeju Lekki,Lagos,43000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,650000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,72000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,280000000.0
4.0,6.0,6.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,45000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,46000000.0
4.0,6.0,6.0,4.0,Semi Detached Duplex,Wuse 2,Abuja,170000000.0
3.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,31000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Asokoro District,Abuja,450000000.0
6.0,5.0,5.0,4.0,Detached Bungalow,Enugu,Enugu,20000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,270000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,195000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,250000000.0
2.0,5.0,5.0,4.0,Block of Flats,Owerri West,Imo,60000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Mowe Town,Ogun,35000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Wuse 2,Abuja,190000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Durumi,Abuja,130000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,720000000.0
7.0,7.0,8.0,7.0,Detached Duplex,Lekki,Lagos,240000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,55000000.0
5.0,4.0,5.0,6.0,Detached Bungalow,Lekki,Lagos,25000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,58000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Gwarinpa,Abuja,85000000.0
3.0,3.0,4.0,4.0,Detached Duplex,Simawa,Ogun,35000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Arepo,Ogun,80000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Mabushi,Abuja,75000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,6000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ikeja,Lagos,130000000.0
2.0,3.0,3.0,2.0,Detached Bungalow,Life Camp,Abuja,25000000.0
4.0,5.0,5.0,7.0,Block of Flats,Port Harcourt,Rivers,60000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Port Harcourt,Rivers,60000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lokogoma District,Abuja,35000000.0
4.0,5.0,5.0,6.0,Semi Detached Duplex,Ajah,Lagos,39000000.0
5.0,5.0,6.0,4.0,Terraced Duplexes,Lekki,Lagos,77000000.0
3.0,4.0,5.0,2.0,Terraced Duplexes,Ajah,Lagos,65000000.0
4.0,4.0,4.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,230000000.0
3.0,3.0,4.0,1.0,Terraced Bungalow,Ajah,Lagos,40000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,198000000.0
1.0,1.0,1.0,1.0,Semi Detached Duplex,Katampe,Abuja,200000000.0
3.0,3.0,4.0,2.0,Terraced Bungalow,Ifako-Ijaiye,Lagos,15500000.0
4.0,4.0,5.0,6.0,Detached Duplex,Ikoyi,Lagos,350000000.0
5.0,1.0,1.0,1.0,Block of Flats,Alimosho,Lagos,55000000.0
5.0,5.0,5.0,4.0,Detached Bungalow,Ibadan,Oyo,15000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,65000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ibadan,Oyo,45000000.0
1.0,5.0,2.0,1.0,Detached Bungalow,Mowe Ofada,Ogun,6500000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,105000000.0
6.0,7.0,7.0,1.0,Detached Duplex,Ikeja,Lagos,700000000.0
5.0,6.0,6.0,1.0,Detached Duplex,Port Harcourt,Rivers,100000000.0
3.0,3.0,3.0,9.0,Block of Flats,Owerri Municipal,Imo,65000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,1.0,Detached Duplex,Port Harcourt,Rivers,135000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Katampe,Abuja,900000000.0
2.0,2.0,3.0,2.0,Terraced Duplexes,Lekki,Lagos,75000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,125000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Guzape District,Abuja,450000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikeja,Lagos,80000000.0
4.0,6.0,6.0,9.0,Terraced Duplexes,Guzape District,Abuja,130000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ojodu,Lagos,60000000.0
2.0,2.0,3.0,3.0,Terraced Duplexes,Lekki,Lagos,23000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,38000000.0
8.0,1.0,1.0,4.0,Detached Duplex,Asokoro District,Abuja,750000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,70000000.0
5.0,4.0,5.0,8.0,Terraced Bungalow,Ikotun,Lagos,20000000.0
3.0,4.0,4.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Port Harcourt,Rivers,65000000.0
4.0,4.0,5.0,1.0,Detached Bungalow,Ikotun,Lagos,25000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Life Camp,Abuja,35000000.0
3.0,4.0,4.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0
4.0,4.0,5.0,6.0,Detached Bungalow,Oluyole,Oyo,17000000.0
4.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,50000000.0
4.0,5.0,5.0,9.0,Detached Bungalow,Ibeju Lekki,Lagos,27000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
3.0,4.0,6.0,4.0,Terraced Bungalow,Port Harcourt,Rivers,30000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,170000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
6.0,6.0,8.0,6.0,Detached Duplex,Ikoyi,Lagos,1200000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,200000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,115000000.0
4.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Wuse 2,Abuja,200000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,50000000.0
2.0,2.0,3.0,1.0,Detached Bungalow,Epe,Lagos,12000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Katampe,Abuja,145000000.0
9.0,9.0,9.0,6.0,Detached Duplex,Maitama District,Abuja,700000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,70000000.0
3.0,4.0,4.0,4.0,Block of Flats,Life Camp,Abuja,35000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,85000000.0
4.0,4.0,5.0,7.0,Detached Duplex,Lugbe District,Abuja,75000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,65000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
5.0,6.0,7.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
3.0,4.0,4.0,3.0,Detached Bungalow,Ibeju Lekki,Lagos,22000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Surulere,Lagos,150000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,185000000.0
4.0,3.0,4.0,4.0,Terraced Duplexes,Wuse 2,Abuja,195000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0
4.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0
1.0,1.0,2.0,4.0,Detached Duplex,Asokoro District,Abuja,1500000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ojodu,Lagos,75000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ikoyi,Lagos,15000000000.0
3.0,3.0,4.0,2.0,Semi Detached Bungalow,Ajah,Lagos,36000000.0
4.0,5.0,5.0,5.0,Terraced Duplexes,Guzape District,Abuja,70000000.0
3.0,4.0,5.0,6.0,Detached Duplex,Kubwa,Abuja,16000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Lekki,Lagos,47000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ado-Odo/Ota,Ogun,16000000.0
4.0,7.0,7.0,4.0,Detached Duplex,Maitama District,Abuja,750000000.0
3.0,4.0,4.0,5.0,Terraced Duplexes,Lekki,Lagos,38000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,106000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
3.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,31000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Ajah,Lagos,48000000.0
5.0,2.0,2.0,4.0,Detached Bungalow,Ibadan,Oyo,4500000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,70000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,115000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,42000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Maryland,Lagos,87000000.0
3.0,4.0,4.0,4.0,Terraced Bungalow,Ido,Oyo,3000000.0
4.0,4.0,5.0,4.0,Block of Flats,Ibadan,Oyo,12000000.0
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,125000000.0
7.0,8.0,8.0,5.0,Detached Duplex,Lekki,Lagos,290000000.0
3.0,3.0,4.0,5.0,Detached Bungalow,Ibeju Lekki,Lagos,27000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,50000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,55000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,250000000.0
6.0,7.0,7.0,4.0,Detached Duplex,Ibadan,Oyo,60000000.0
4.0,4.0,4.0,5.0,Semi Detached Bungalow,Ipaja,Lagos,17000000.0
5.0,6.0,5.0,4.0,Detached Duplex,Lekki,Lagos,145000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,70000000.0
4.0,4.0,4.0,3.0,Terraced Duplexes,Karsana,Abuja,35000000.0
2.0,2.0,3.0,2.0,Block of Flats,Ajah,Lagos,16250000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Mowe Ofada,Ogun,16000000.0
3.0,4.0,4.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,18000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
3.0,3.0,4.0,2.0,Block of Flats,Victoria Island (VI),Lagos,140000000.0
3.0,4.0,4.0,4.0,Block of Flats,Wuye,Abuja,35000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Wuse,Abuja,140000000.0
5.0,5.0,6.0,3.0,Terraced Duplexes,Lekki,Lagos,98000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,7.0,6.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
2.0,2.0,3.0,6.0,Block of Flats,Lekki,Lagos,25000000.0
4.0,5.0,5.0,4.0,Block of Flats,Ilorin West,Kwara,15000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Life Camp,Abuja,45000000.0
6.0,6.0,8.0,1.0,Block of Flats,Lekki,Lagos,550000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
5.0,5.0,5.0,3.0,Terraced Duplexes,Ikoyi,Lagos,230000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,400000000.0
4.0,5.0,5.0,5.0,Detached Bungalow,Lugbe District,Abuja,35000000.0
4.0,4.0,5.0,1.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,42000000.0
4.0,4.0,5.0,4.0,Semi Detached Bungalow,Kurudu,Abuja,18000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,250000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Isolo,Lagos,65000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,200000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ajah,Lagos,35000000.0
3.0,4.0,4.0,1.0,Detached Bungalow,Gwarinpa,Abuja,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
3.0,4.0,4.0,4.0,Semi Detached Duplex,Lekki,Lagos,45000000.0
3.0,3.0,4.0,2.0,Terraced Duplexes,Ajah,Lagos,40000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Victoria Island (VI),Lagos,165000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,77000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,6.0,1.0,Block of Flats,Ikoyi,Lagos,4000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikoyi,Lagos,600000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,48000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,105000000.0
7.0,8.0,8.0,1.0,Detached Duplex,Gwarinpa,Abuja,200000000.0
4.0,5.0,5.0,9.0,Detached Duplex,Lekki,Lagos,165000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0
4.0,4.0,4.0,6.0,Semi Detached Bungalow,Agege,Anambara,35000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Ikoyi,Lagos,1700000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,335000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,140000000.0
6.0,7.0,7.0,6.0,Detached Duplex,Isheri,Lagos,140000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,59000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,67000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Karmo,Abuja,45000000.0
3.0,3.0,4.0,1.0,Block of Flats,Ajah,Lagos,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,4.0,4.0,8.0,Detached Bungalow,Abeokuta South,Ogun,12000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Isolo,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
2.0,2.0,3.0,2.0,Terraced Duplexes,Ajah,Lagos,35000000.0
4.0,5.0,6.0,3.0,Terraced Duplexes,Wuye,Abuja,57000000.0
3.0,3.0,4.0,4.0,Terraced Bungalow,Ikorodu,Lagos,18000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Mowe Town,Ogun,16000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,60000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Anambara,260000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Victoria Island (VI),Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,170000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,120000000.0
4.0,5.0,5.0,1.0,Terraced Duplexes,Guzape District,Abuja,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
3.0,5.0,5.0,4.0,Block of Flats,Lekki,Lagos,65000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
3.0,2.0,3.0,4.0,Detached Bungalow,Alimosho,Lagos,25000000.0
4.0,5.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,38000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Ifo,Ogun,35000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,125000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,KM 46,Ogun,24000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,155000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Gbagada,Lagos,60000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Gwarinpa,Abuja,35000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,7.0,Semi Detached Duplex,Victoria Island (VI),Lagos,230000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,200000000.0
5.0,6.0,6.0,2.0,Terraced Duplexes,Guzape District,Abuja,70000000.0
8.0,1.0,1.0,7.0,Detached Duplex,Maitama District,Abuja,850000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,43000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Maryland,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
2.0,2.0,2.0,2.0,Block of Flats,Ajah,Lagos,24000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,75000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,72000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,6.0,6.0,2.0,Detached Duplex,Ibeju Lekki,Lagos,65000000.0
3.0,5.0,3.0,1.0,Detached Bungalow,Port Harcourt,Rivers,35000000.0
3.0,3.0,4.0,1.0,Detached Bungalow,Port Harcourt,Rivers,6000000.0
1.0,1.0,1.0,4.0,Block of Flats,Idimu,Lagos,50000000.0
6.0,6.0,8.0,1.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
4.0,6.0,5.0,1.0,Terraced Duplexes,Jahi,Abuja,65000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Maitama District,Abuja,700000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Maitama District,Abuja,600000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,150000000.0
3.0,3.0,5.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,22000000.0
6.0,6.0,7.0,1.0,Detached Duplex,Sango Ota,Ogun,35000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,190000000.0
2.0,3.0,3.0,4.0,Detached Bungalow,Lokogoma District,Abuja,25000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Port Harcourt,Rivers,450000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Katampe,Abuja,280000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
3.0,3.0,4.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,18000000.0
2.0,3.0,3.0,2.0,Block of Flats,Lekki,Lagos,65000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,5.0,4.0,Block of Flats,Sango Ota,Ogun,20000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
3.0,5.0,4.0,4.0,Block of Flats,Ikoyi,Lagos,145000000.0
3.0,3.0,3.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,24000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Galadimawa,Abuja,120000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,70000000.0
3.0,3.0,4.0,6.0,Detached Bungalow,Ajah,Lagos,30000000.0
5.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,170000000.0
